crop,temperature,humidity,rainfall,wind_speed,soil_ph,n_content,p_content,k_content,crop_health_score,health_status,risk_level,primary_risk_factor
Rice,24.47,77.26,262.12,12.11,5.14,134.9,85.4,97.4,98.0,Healthy,Low,Optimal Conditions
Rice,41.13,90.25,492.24,54.65,5.79,53.1,88.5,70.4,5.0,High Risk,High,Temperature Deviation
Rice,10.88,98.09,7.25,49.77,5.16,37.7,10.6,81.2,5.0,High Risk,High,Temperature Deviation
Rice,23.34,84.37,229.45,8.63,6.25,101.6,16.1,43.8,98.0,Healthy,Low,Optimal Conditions
Rice,36.63,94.17,4.46,48.6,5.34,139.4,52.2,56.1,13.4,High Risk,High,Rainfall Deviation
Rice,27.53,98.0,268.1,19.61,6.48,28.8,59.8,118.0,80.5,Healthy,Low,Humidity Deviation
Rice,29.93,83.62,291.56,19.4,6.3,137.3,70.6,32.0,98.0,Healthy,Low,Optimal Conditions
Rice,28.87,52.44,369.1,23.27,7.09,114.1,40.2,73.0,69.7,At Risk,Moderate,Humidity Deviation
Rice,14.66,22.72,2.54,41.83,6.66,34.2,33.1,56.8,5.0,High Risk,High,Rainfall Deviation
Rice,14.66,94.99,7.54,40.55,5.69,94.6,89.4,55.6,17.8,High Risk,High,Rainfall Deviation
Rice,30.69,98.0,107.77,10.86,5.09,41.0,79.3,44.7,70.6,At Risk,Moderate,Humidity Deviation
Rice,13.6,16.41,2.82,56.63,7.11,68.1,71.0,101.4,5.0,High Risk,High,Rainfall Deviation
Rice,38.34,12.79,0.33,27.42,7.35,80.8,42.8,100.1,9.7,High Risk,High,Rainfall Deviation
Rice,15.65,97.07,611.73,35.15,7.33,67.0,53.7,70.9,19.4,High Risk,High,Rainfall Deviation
Rice,28.16,86.06,121.33,10.03,6.82,136.0,27.9,84.6,91.7,Healthy,Low,Rainfall Deviation
Rice,21.3,95.57,107.52,17.41,7.5,68.7,27.6,95.1,71.8,At Risk,Moderate,Humidity Deviation
Rice,29.09,49.0,329.4,30.95,5.11,51.8,58.1,46.1,70.9,At Risk,Moderate,Humidity Deviation
Rice,24.01,57.91,101.92,13.96,5.25,116.4,19.8,28.1,74.3,At Risk,Moderate,Humidity Deviation
Rice,19.15,91.8,6.65,49.54,6.82,87.4,85.8,67.1,24.6,High Risk,High,Rainfall Deviation
Rice,23.63,81.79,260.17,10.77,5.06,120.7,10.9,88.9,98.0,Healthy,Low,Optimal Conditions
Rice,17.91,17.52,9.67,35.81,6.21,34.2,86.9,90.0,21.7,High Risk,High,Rainfall Deviation
Rice,40.57,12.36,3.17,52.88,5.63,95.0,55.7,102.4,5.0,High Risk,High,Temperature Deviation
Rice,34.36,12.8,3.07,57.72,6.08,125.4,58.4,40.9,5.0,High Risk,High,Rainfall Deviation
Rice,22.84,75.0,251.63,6.08,5.51,65.8,88.6,97.4,98.0,Healthy,Low,Optimal Conditions
Rice,22.19,98.0,276.38,31.57,5.17,82.2,24.3,116.9,80.5,Healthy,Low,Humidity Deviation
Rice,26.04,81.07,255.68,11.34,5.87,67.7,31.1,36.6,98.0,Healthy,Low,Optimal Conditions
Rice,33.65,98.0,233.5,11.5,6.08,103.5,46.6,24.7,73.9,At Risk,Moderate,Humidity Deviation
Rice,28.57,58.31,278.54,15.96,6.49,123.9,85.7,26.1,86.0,Healthy,Low,Humidity Deviation
Rice,31.45,81.05,282.45,8.04,6.47,104.1,64.4,57.9,98.0,Healthy,Low,Optimal Conditions
Rice,27.83,73.8,217.54,19.36,6.0,120.8,25.1,85.6,98.0,Healthy,Low,Optimal Conditions
Rice,16.94,14.91,9.15,53.6,6.28,72.6,89.7,39.1,5.0,High Risk,High,Rainfall Deviation
Rice,24.93,98.0,62.74,15.46,5.54,52.5,29.8,21.6,60.1,At Risk,Moderate,Rainfall Deviation
Rice,23.89,95.49,305.59,20.86,5.71,114.4,41.8,68.9,83.5,Healthy,Low,Humidity Deviation
Rice,31.88,74.37,265.61,11.41,5.52,116.0,36.7,105.8,98.0,Healthy,Low,Optimal Conditions
Rice,16.21,16.82,700.09,40.49,6.62,132.4,15.1,101.6,5.0,High Risk,High,Rainfall Deviation
Rice,26.44,70.33,195.16,12.54,5.14,78.9,84.2,26.1,98.0,Healthy,Low,Optimal Conditions
Rice,29.15,84.8,199.19,26.43,6.8,119.2,45.7,99.6,98.0,Healthy,Low,Optimal Conditions
Rice,31.25,76.65,233.01,8.82,6.86,29.2,79.8,102.0,98.0,Healthy,Low,Optimal Conditions
Rice,30.09,81.8,244.83,10.6,5.68,47.8,35.5,109.9,98.0,Healthy,Low,Optimal Conditions
Rice,30.29,75.23,228.24,16.92,7.21,61.4,46.9,58.5,98.0,Healthy,Low,Optimal Conditions
Rice,24.96,76.89,211.66,15.83,5.96,78.7,44.4,92.8,98.0,Healthy,Low,Optimal Conditions
Rice,13.02,12.42,4.14,33.45,5.89,32.6,27.8,69.5,5.0,High Risk,High,Rainfall Deviation
Rice,28.27,59.78,377.25,19.12,6.88,124.6,64.3,58.2,77.4,Healthy,Low,Humidity Deviation
Rice,20.62,88.96,188.92,12.58,5.84,37.1,65.4,36.7,89.2,Healthy,Low,Humidity Deviation
Rice,30.96,73.06,226.17,11.29,5.05,115.1,15.5,64.8,98.0,Healthy,Low,Optimal Conditions
Rice,25.04,91.0,309.92,29.23,5.51,35.3,32.8,70.8,89.7,Healthy,Low,Humidity Deviation
Rice,23.55,65.95,192.05,14.48,5.17,125.3,41.2,71.9,95.1,Healthy,Low,Optimal Conditions
Rice,44.64,93.65,4.33,26.5,6.12,28.4,68.3,78.9,8.0,High Risk,High,Temperature Deviation
Rice,34.55,98.0,307.31,20.65,5.01,116.5,71.8,72.6,69.3,At Risk,Moderate,Humidity Deviation
Rice,29.67,78.76,267.29,16.28,7.01,82.2,21.2,85.5,98.0,Healthy,Low,Optimal Conditions
Rice,23.69,57.89,180.32,19.53,6.94,122.3,53.3,94.6,85.5,Healthy,Low,Humidity Deviation
Rice,26.15,80.69,207.93,13.83,5.46,92.0,78.9,106.2,98.0,Healthy,Low,Optimal Conditions
Rice,18.83,88.66,184.87,15.98,6.73,51.7,85.1,81.8,83.4,Healthy,Low,Temperature Deviation
Rice,24.7,72.86,254.2,8.28,6.49,51.8,63.0,100.6,98.0,Healthy,Low,Optimal Conditions
Rice,21.95,96.01,277.63,15.81,6.04,126.6,75.9,81.2,83.3,Healthy,Low,Humidity Deviation
Rice,42.24,23.32,650.03,54.57,5.62,89.2,15.4,25.0,5.0,High Risk,High,Temperature Deviation
Rice,14.48,20.11,2.41,36.13,7.4,127.0,77.9,57.6,7.5,High Risk,High,Rainfall Deviation
Rice,22.8,74.68,152.36,5.26,7.29,104.7,34.7,28.9,98.0,Healthy,Low,Optimal Conditions
Wheat,27.06,41.78,122.65,19.73,7.27,66.7,28.3,77.7,72.8,At Risk,Moderate,Humidity Deviation
Wheat,32.79,19.5,9.81,41.14,7.85,80.5,85.9,102.4,5.0,High Risk,High,Temperature Deviation
Wheat,23.64,52.2,96.25,14.47,5.64,97.3,87.9,22.3,98.0,Healthy,Low,Optimal Conditions
Wheat,14.81,37.78,120.22,13.73,5.55,113.5,58.8,88.5,76.6,Healthy,Low,Humidity Deviation
Wheat,37.9,19.59,207.26,47.49,5.7,108.9,17.6,77.4,5.0,High Risk,High,Temperature Deviation
Wheat,10.73,74.17,88.74,28.99,7.72,43.6,69.0,45.1,78.8,Healthy,Low,Temperature Deviation
Wheat,6.76,20.37,234.74,29.48,6.37,72.2,41.7,85.3,5.0,High Risk,High,Rainfall Deviation
Wheat,9.26,90.32,155.52,28.53,5.92,37.7,87.8,94.7,27.2,High Risk,High,Humidity Deviation
Wheat,25.62,13.11,2.33,37.8,6.38,56.3,88.0,32.9,30.0,High Risk,High,Rainfall Deviation
Wheat,35.05,88.91,220.67,53.13,5.84,89.7,50.4,30.1,5.0,High Risk,High,Temperature Deviation
Wheat,27.63,39.24,34.79,18.0,5.98,61.6,53.8,119.1,65.9,At Risk,Moderate,Humidity Deviation
Wheat,24.95,46.86,82.19,20.77,7.35,79.1,48.7,103.0,96.2,Healthy,Low,Optimal Conditions
Wheat,23.6,58.14,66.41,11.81,7.41,35.1,25.7,114.9,98.0,Healthy,Low,Optimal Conditions
Wheat,20.68,61.59,74.48,14.67,6.07,86.3,39.8,84.5,98.0,Healthy,Low,Optimal Conditions
Wheat,20.71,53.71,63.93,8.28,5.96,119.1,32.9,112.3,98.0,Healthy,Low,Optimal Conditions
Wheat,34.45,98.33,0.87,45.06,6.34,138.6,12.0,41.5,5.0,High Risk,High,Temperature Deviation
Wheat,21.88,42.65,59.97,13.35,6.65,62.1,17.5,66.0,91.2,Healthy,Low,Humidity Deviation
Wheat,5.49,23.87,4.68,49.59,7.04,111.3,51.0,88.9,5.0,High Risk,High,Temperature Deviation
Wheat,35.06,12.56,0.45,46.53,7.78,81.2,50.1,20.3,5.0,High Risk,High,Temperature Deviation
Wheat,20.51,58.76,91.96,7.41,5.56,73.9,29.0,20.2,98.0,Healthy,Low,Optimal Conditions
Wheat,24.47,44.99,71.77,22.51,7.13,45.3,54.5,104.9,94.0,Healthy,Low,Humidity Deviation
Wheat,27.37,97.1,0.88,37.08,5.58,135.4,63.4,113.0,18.0,High Risk,High,Humidity Deviation
Wheat,21.11,63.57,65.88,17.72,7.87,126.2,69.1,44.1,98.0,Healthy,Low,Optimal Conditions
Wheat,24.63,50.21,85.8,15.59,7.06,138.8,35.0,50.7,98.0,Healthy,Low,Optimal Conditions
Wheat,19.43,55.22,67.17,17.52,7.84,42.3,39.8,112.5,98.0,Healthy,Low,Optimal Conditions
Wheat,15.92,53.26,79.76,7.26,7.92,73.6,50.1,40.9,98.0,Healthy,Low,Optimal Conditions
Wheat,29.0,86.76,79.78,27.25,6.66,123.8,30.0,90.3,58.9,At Risk,Moderate,Humidity Deviation
Wheat,39.36,14.71,4.4,36.97,6.57,119.7,19.6,92.2,5.0,High Risk,High,Temperature Deviation
Wheat,30.91,77.62,42.83,17.81,5.61,46.1,11.2,76.0,59.9,At Risk,Moderate,Temperature Deviation
Wheat,23.73,60.46,84.98,11.16,6.9,133.1,16.6,41.7,98.0,Healthy,Low,Optimal Conditions
Wheat,25.52,73.08,63.4,26.26,5.58,99.0,52.6,25.8,93.3,Healthy,Low,Optimal Conditions
Wheat,20.68,55.93,96.92,17.28,7.96,51.2,87.6,60.3,98.0,Healthy,Low,Optimal Conditions
Wheat,15.5,51.06,84.6,11.87,6.07,93.7,30.2,75.7,98.0,Healthy,Low,Optimal Conditions
Wheat,23.24,66.41,73.87,10.26,6.41,116.7,36.3,37.0,98.0,Healthy,Low,Optimal Conditions
Wheat,19.67,59.64,92.05,8.32,6.45,117.0,75.9,55.4,98.0,Healthy,Low,Optimal Conditions
Wheat,11.15,39.67,69.82,16.86,6.12,98.5,59.5,49.9,74.1,At Risk,Moderate,Temperature Deviation
Wheat,28.66,11.75,0.44,37.41,6.88,68.4,76.7,100.5,17.1,High Risk,High,Rainfall Deviation
Wheat,17.13,42.94,89.66,14.77,6.22,86.8,12.3,110.3,91.5,Healthy,Low,Humidity Deviation
Wheat,17.2,60.37,85.51,6.44,6.29,136.2,31.0,47.9,98.0,Healthy,Low,Optimal Conditions
Wheat,8.62,19.53,181.48,48.71,6.57,107.8,76.0,30.4,5.0,High Risk,High,Rainfall Deviation
Wheat,32.97,96.45,234.42,44.16,6.19,128.2,27.2,107.9,5.0,High Risk,High,Rainfall Deviation
Wheat,27.82,69.54,61.64,27.72,7.87,68.0,72.7,42.9,88.7,Healthy,Low,Temperature Deviation
Wheat,2.0,16.89,9.39,56.05,6.55,79.6,83.4,96.5,5.0,High Risk,High,Temperature Deviation
Wheat,20.65,58.85,89.86,15.86,7.23,60.9,74.4,20.5,98.0,Healthy,Low,Optimal Conditions
Wheat,18.36,51.54,61.75,17.45,7.87,56.6,31.2,44.4,98.0,Healthy,Low,Optimal Conditions
Wheat,15.36,68.54,60.68,11.3,5.52,123.0,68.5,114.4,98.0,Healthy,Low,Optimal Conditions
Wheat,10.87,76.79,89.65,25.61,6.18,128.5,40.0,72.7,75.4,Healthy,Low,Temperature Deviation
Wheat,19.26,66.65,90.28,8.36,6.07,118.1,84.4,25.0,98.0,Healthy,Low,Optimal Conditions
Wheat,11.74,51.88,55.54,26.01,6.71,103.3,54.2,37.7,88.6,Healthy,Low,Temperature Deviation
Wheat,17.96,68.22,77.37,16.01,6.37,68.9,20.0,33.0,98.0,Healthy,Low,Optimal Conditions
Wheat,33.72,12.9,3.45,35.41,6.07,69.4,29.2,85.6,5.0,High Risk,High,Temperature Deviation
Wheat,3.24,10.68,3.6,59.64,5.58,73.3,50.4,27.3,5.0,High Risk,High,Temperature Deviation
Wheat,18.52,65.23,75.35,14.57,7.96,112.2,44.7,61.9,98.0,Healthy,Low,Optimal Conditions
Wheat,29.33,68.95,109.27,27.15,5.54,118.2,13.2,108.4,79.0,Healthy,Low,Temperature Deviation
Wheat,9.24,94.63,162.6,28.26,7.91,36.2,22.1,108.4,19.8,High Risk,High,Humidity Deviation
Wheat,6.98,16.44,196.41,33.17,7.06,109.6,27.5,21.3,5.0,High Risk,High,Rainfall Deviation
Wheat,21.06,66.99,52.25,16.01,6.35,77.4,84.3,49.9,98.0,Healthy,Low,Optimal Conditions
Wheat,16.95,73.05,57.76,20.84,7.08,116.7,41.8,99.6,95.4,Healthy,Low,Optimal Conditions
Wheat,25.82,85.0,117.68,18.94,5.86,105.8,33.5,70.2,67.1,At Risk,Moderate,Humidity Deviation
Wheat,24.11,48.72,67.74,11.8,7.81,59.1,20.2,61.4,98.0,Healthy,Low,Optimal Conditions
Wheat,21.85,68.05,91.86,6.91,5.82,117.6,83.9,63.4,98.0,Healthy,Low,Optimal Conditions
Wheat,15.5,70.3,70.61,17.85,6.14,21.5,53.2,104.4,98.0,Healthy,Low,Optimal Conditions
Wheat,5.24,92.22,6.07,38.65,6.7,36.6,16.5,102.1,5.0,High Risk,High,Temperature Deviation
Wheat,11.01,24.93,3.2,39.09,7.18,101.9,35.2,29.0,17.1,High Risk,High,Rainfall Deviation
Wheat,9.86,85.58,123.25,12.04,7.45,100.8,71.4,47.3,49.3,High Risk,High,Humidity Deviation
Wheat,9.71,78.74,54.71,21.91,5.72,26.8,18.4,76.5,68.4,At Risk,Moderate,Temperature Deviation
Wheat,21.2,49.34,102.91,24.36,5.88,137.2,53.6,29.2,98.0,Healthy,Low,Optimal Conditions
Wheat,6.18,95.72,3.37,25.73,6.29,26.8,71.3,88.7,5.0,High Risk,High,Humidity Deviation
Wheat,21.76,57.92,87.81,11.81,6.53,132.2,30.1,27.6,98.0,Healthy,Low,Optimal Conditions
Wheat,18.43,45.03,91.19,12.34,5.79,132.9,79.8,62.5,94.0,Healthy,Low,Humidity Deviation
Wheat,33.31,95.13,4.55,47.71,7.89,38.2,48.2,78.2,5.0,High Risk,High,Humidity Deviation
Wheat,25.31,69.13,57.51,14.73,5.6,63.6,17.9,27.2,98.0,Healthy,Low,Optimal Conditions
Wheat,17.95,60.6,83.92,13.89,5.87,40.7,80.3,73.6,98.0,Healthy,Low,Optimal Conditions
Wheat,2.64,24.09,170.08,41.69,7.08,119.4,72.7,44.1,5.0,High Risk,High,Temperature Deviation
Wheat,13.62,92.34,0.4,39.79,7.99,21.3,81.6,30.7,19.7,High Risk,High,Rainfall Deviation
Wheat,27.94,44.34,54.35,24.17,6.45,26.5,58.0,109.8,81.5,Healthy,Low,Temperature Deviation
Wheat,17.16,58.85,52.42,17.31,7.57,90.6,38.2,99.0,98.0,Healthy,Low,Optimal Conditions
Wheat,27.34,39.3,90.56,19.13,5.54,77.4,11.7,101.1,77.8,Healthy,Low,Humidity Deviation
Wheat,5.89,13.4,6.25,31.46,6.01,66.4,14.1,56.8,7.5,High Risk,High,Temperature Deviation
Wheat,10.29,72.29,62.15,21.45,7.99,44.2,30.6,26.9,80.1,Healthy,Low,Temperature Deviation
Wheat,7.54,18.12,208.92,35.38,5.69,40.4,20.2,27.9,5.0,High Risk,High,Rainfall Deviation
Wheat,11.76,89.24,88.12,16.29,7.18,40.4,14.4,49.8,59.8,At Risk,Moderate,Humidity Deviation
Wheat,10.16,59.44,114.1,26.03,6.29,67.2,29.0,25.2,77.4,Healthy,Low,Temperature Deviation
Wheat,22.98,63.55,77.35,12.13,7.81,28.7,32.4,51.7,98.0,Healthy,Low,Optimal Conditions
Wheat,17.25,76.95,59.37,23.47,5.54,43.4,74.8,43.6,89.6,Healthy,Low,Humidity Deviation
Wheat,15.88,56.43,52.99,22.07,6.51,82.4,89.7,29.2,98.0,Healthy,Low,Optimal Conditions
Wheat,23.08,43.35,88.01,17.8,6.26,107.7,66.1,76.8,92.0,Healthy,Low,Humidity Deviation
Wheat,29.64,17.08,2.25,25.88,6.39,113.6,55.1,42.4,18.0,High Risk,High,Rainfall Deviation
Wheat,11.9,78.92,74.25,11.34,7.24,41.9,35.5,58.6,75.8,Healthy,Low,Humidity Deviation
Wheat,2.0,18.77,5.74,46.9,6.88,68.9,51.7,109.1,5.0,High Risk,High,Temperature Deviation
Wheat,15.23,67.23,78.86,18.36,6.99,117.2,44.4,93.7,98.0,Healthy,Low,Optimal Conditions
Wheat,5.35,96.7,205.51,45.64,5.67,119.8,24.2,90.9,5.0,High Risk,High,Rainfall Deviation
Wheat,13.76,77.5,111.43,27.57,7.83,22.4,22.3,108.0,79.8,Healthy,Low,Humidity Deviation
Wheat,30.9,45.96,75.81,24.05,6.3,26.9,21.0,15.1,71.6,At Risk,Moderate,Temperature Deviation
Wheat,35.01,90.63,201.22,39.37,6.02,137.2,61.6,113.1,5.0,High Risk,High,Temperature Deviation
Wheat,22.82,65.32,84.58,19.48,6.48,35.7,63.7,91.6,98.0,Healthy,Low,Optimal Conditions
Wheat,25.3,46.49,97.64,10.15,6.81,130.6,75.0,101.6,94.6,Healthy,Low,Optimal Conditions
Wheat,30.95,42.97,74.91,20.7,5.77,49.8,35.4,99.9,67.8,At Risk,Moderate,Temperature Deviation
Wheat,8.23,91.01,6.9,36.49,5.63,100.3,28.5,40.6,12.4,High Risk,High,Humidity Deviation
Wheat,15.64,53.54,50.26,11.68,5.71,101.9,28.8,114.1,98.0,Healthy,Low,Optimal Conditions
Wheat,34.78,11.98,0.82,55.56,5.92,26.4,67.4,64.9,5.0,High Risk,High,Temperature Deviation
Wheat,33.57,20.15,7.2,41.7,7.48,137.7,84.6,113.1,5.0,High Risk,High,Temperature Deviation
Wheat,19.69,64.11,96.11,7.13,6.26,36.7,59.0,47.2,98.0,Healthy,Low,Optimal Conditions
Wheat,15.71,57.0,93.12,8.5,7.24,95.6,79.1,28.9,98.0,Healthy,Low,Optimal Conditions
Wheat,5.13,98.73,2.56,43.22,6.6,125.6,50.4,68.3,5.0,High Risk,High,Humidity Deviation
Wheat,24.83,55.0,53.67,14.95,6.99,69.8,43.8,97.4,98.0,Healthy,Low,Optimal Conditions
Wheat,23.2,62.97,70.95,11.87,6.14,110.3,51.0,48.7,98.0,Healthy,Low,Optimal Conditions
Wheat,10.37,66.27,117.68,12.32,6.88,81.6,32.5,101.3,76.7,Healthy,Low,Temperature Deviation
Wheat,18.9,50.63,92.69,18.25,7.05,106.2,18.8,18.7,98.0,Healthy,Low,Optimal Conditions
Wheat,33.13,94.87,8.02,49.03,7.54,125.3,71.9,85.5,5.0,High Risk,High,Humidity Deviation
Wheat,20.35,50.75,90.4,9.81,6.91,53.5,72.6,108.1,98.0,Healthy,Low,Optimal Conditions
Wheat,23.63,55.34,76.73,17.88,6.31,134.5,19.8,16.9,98.0,Healthy,Low,Optimal Conditions
Wheat,9.07,13.62,1.85,35.2,6.54,65.2,80.1,110.1,15.3,High Risk,High,Rainfall Deviation
Wheat,17.71,66.86,62.41,28.57,7.79,106.2,32.7,49.3,98.0,Healthy,Low,Optimal Conditions
Wheat,22.61,50.85,93.23,6.78,5.93,77.2,69.0,29.6,98.0,Healthy,Low,Optimal Conditions
Wheat,19.83,54.25,55.78,17.55,6.76,21.7,74.2,118.0,98.0,Healthy,Low,Optimal Conditions
Wheat,23.22,80.23,87.2,16.83,6.76,115.6,69.2,82.8,84.7,Healthy,Low,Humidity Deviation
Wheat,20.47,51.75,68.87,11.2,5.6,52.9,86.5,115.1,98.0,Healthy,Low,Optimal Conditions
Wheat,15.43,53.58,69.61,19.22,5.85,111.6,18.7,118.0,98.0,Healthy,Low,Optimal Conditions
Wheat,22.75,56.85,81.38,7.88,5.87,132.6,83.4,108.2,98.0,Healthy,Low,Optimal Conditions
Wheat,30.82,48.01,63.86,25.15,6.88,49.0,44.1,116.6,74.3,At Risk,Moderate,Temperature Deviation
Wheat,14.8,47.29,92.53,27.62,5.95,33.2,80.7,51.0,96.0,Healthy,Low,Optimal Conditions
Wheat,24.12,51.36,43.37,22.0,6.02,85.3,28.5,104.1,95.4,Healthy,Low,Optimal Conditions
Wheat,17.46,66.25,67.14,6.67,6.93,89.8,67.2,40.2,98.0,Healthy,Low,Optimal Conditions
Wheat,17.82,51.62,93.83,15.93,6.25,91.9,26.1,108.5,98.0,Healthy,Low,Optimal Conditions
Wheat,15.04,60.04,79.16,13.68,5.64,57.7,49.9,37.7,98.0,Healthy,Low,Optimal Conditions
Wheat,34.67,98.58,8.29,56.83,6.92,111.5,74.9,50.9,5.0,High Risk,High,Temperature Deviation
Wheat,23.48,57.27,89.7,19.11,7.06,109.0,74.4,103.7,98.0,Healthy,Low,Optimal Conditions
Wheat,15.51,58.04,83.69,11.76,7.37,62.8,60.8,34.6,98.0,Healthy,Low,Optimal Conditions
Wheat,17.4,38.42,59.45,18.71,7.03,116.7,34.0,116.0,86.1,Healthy,Low,Humidity Deviation
Wheat,23.73,76.24,114.65,15.33,7.16,120.7,54.1,31.1,84.8,Healthy,Low,Humidity Deviation
Wheat,16.55,86.1,109.52,20.94,5.95,33.0,77.4,79.5,72.0,At Risk,Moderate,Humidity Deviation
Wheat,16.92,61.11,79.2,8.1,7.63,30.1,38.5,86.4,98.0,Healthy,Low,Optimal Conditions
Wheat,23.28,64.8,89.45,6.79,5.85,54.4,51.4,93.5,98.0,Healthy,Low,Optimal Conditions
Wheat,36.67,98.48,6.96,34.06,5.63,107.1,19.7,46.8,5.0,High Risk,High,Temperature Deviation
Wheat,20.03,78.04,82.86,12.67,7.3,42.1,36.3,66.2,87.9,Healthy,Low,Humidity Deviation
Wheat,17.49,58.16,63.98,7.05,7.32,117.6,30.6,96.3,98.0,Healthy,Low,Optimal Conditions
Wheat,20.07,67.12,87.5,17.08,5.84,28.4,81.5,55.7,98.0,Healthy,Low,Optimal Conditions
Wheat,22.25,66.73,93.12,9.74,7.63,24.9,14.0,80.5,98.0,Healthy,Low,Optimal Conditions
Wheat,18.25,63.46,66.86,7.69,6.2,74.9,48.0,97.2,98.0,Healthy,Low,Optimal Conditions
Wheat,24.59,52.73,95.08,12.62,5.59,26.3,76.7,27.4,98.0,Healthy,Low,Optimal Conditions
Wheat,19.38,66.88,63.12,11.33,5.6,73.9,56.2,74.9,98.0,Healthy,Low,Optimal Conditions
Wheat,18.16,52.13,68.34,6.49,7.42,136.0,87.6,105.8,98.0,Healthy,Low,Optimal Conditions
Wheat,29.07,76.48,38.18,12.1,6.55,33.6,23.8,72.5,65.7,At Risk,Moderate,Temperature Deviation
Wheat,15.64,56.35,61.02,12.73,5.76,110.2,82.5,93.1,98.0,Healthy,Low,Optimal Conditions
Wheat,9.78,51.11,96.61,26.86,6.52,125.6,61.9,109.4,81.7,Healthy,Low,Temperature Deviation
Wheat,18.87,88.84,102.23,13.41,6.43,45.1,65.7,114.1,70.8,At Risk,Moderate,Humidity Deviation
Wheat,4.2,24.77,9.52,39.89,6.91,22.5,12.8,61.8,5.0,High Risk,High,Temperature Deviation
Wheat,29.32,94.98,163.37,31.54,6.61,78.6,75.0,25.4,22.4,High Risk,High,Humidity Deviation
Wheat,21.29,54.3,81.37,18.85,7.99,23.9,28.8,47.6,98.0,Healthy,Low,Optimal Conditions
Wheat,17.42,54.07,97.73,18.78,5.62,60.7,42.4,40.1,98.0,Healthy,Low,Optimal Conditions
Wheat,9.46,44.93,99.81,23.38,6.61,109.1,28.3,21.1,74.5,At Risk,Moderate,Temperature Deviation
Wheat,19.74,53.36,67.74,11.0,5.64,90.0,80.7,30.9,98.0,Healthy,Low,Optimal Conditions
Wheat,22.75,43.93,90.23,27.54,6.77,110.0,34.9,69.0,92.7,Healthy,Low,Humidity Deviation
Wheat,6.8,97.51,179.49,58.83,7.24,30.0,79.0,65.5,5.0,High Risk,High,Humidity Deviation
Wheat,20.5,58.34,93.89,8.06,7.57,86.9,14.4,117.0,98.0,Healthy,Low,Optimal Conditions
Wheat,17.88,39.28,111.03,31.41,6.0,21.1,16.0,54.5,82.7,Healthy,Low,Humidity Deviation
Wheat,3.94,97.8,185.19,26.76,5.74,106.5,32.5,34.4,5.0,High Risk,High,Temperature Deviation
Wheat,15.22,65.49,56.72,12.02,7.01,71.4,12.2,97.3,98.0,Healthy,Low,Optimal Conditions
Wheat,22.62,67.87,71.64,13.03,6.69,66.7,81.0,108.9,98.0,Healthy,Low,Optimal Conditions
Wheat,21.15,68.54,98.1,12.63,6.63,53.4,86.7,30.0,98.0,Healthy,Low,Optimal Conditions
Wheat,31.0,26.12,49.53,26.06,6.39,27.7,15.9,27.1,47.0,High Risk,High,Humidity Deviation
Wheat,40.21,15.02,7.94,58.19,5.73,39.4,86.9,71.4,5.0,High Risk,High,Temperature Deviation
Wheat,17.58,59.0,84.65,16.0,7.99,54.5,53.1,71.0,98.0,Healthy,Low,Optimal Conditions
Wheat,16.69,69.55,92.67,12.47,7.01,47.3,53.5,88.0,98.0,Healthy,Low,Optimal Conditions
Wheat,9.99,74.99,18.53,15.27,5.58,60.3,51.1,98.6,53.0,At Risk,Moderate,Rainfall Deviation
Wheat,22.05,53.75,87.53,8.54,5.86,42.2,24.6,68.9,98.0,Healthy,Low,Optimal Conditions
Wheat,36.63,94.26,242.58,38.02,5.73,74.9,41.6,106.0,5.0,High Risk,High,Temperature Deviation
Wheat,24.67,69.16,62.38,10.22,7.74,136.0,45.5,48.7,98.0,Healthy,Low,Optimal Conditions
Wheat,20.53,40.21,105.14,11.05,7.87,105.3,10.5,95.2,86.2,Healthy,Low,Humidity Deviation
Wheat,25.99,79.9,51.05,11.95,7.19,27.7,57.7,92.7,81.2,Healthy,Low,Humidity Deviation
Wheat,23.42,50.61,92.19,11.9,6.04,36.1,86.3,22.6,98.0,Healthy,Low,Optimal Conditions
Wheat,18.48,62.4,77.24,6.88,6.22,48.7,27.1,58.2,98.0,Healthy,Low,Optimal Conditions
Wheat,10.85,93.74,41.28,25.77,6.4,52.1,44.6,24.6,44.4,High Risk,High,Humidity Deviation
Wheat,17.07,76.2,85.66,17.25,7.23,111.9,34.3,100.2,90.7,Healthy,Low,Humidity Deviation
Wheat,19.46,64.54,84.65,19.81,6.06,99.5,58.8,111.1,98.0,Healthy,Low,Optimal Conditions
Wheat,22.52,61.37,63.73,12.12,6.33,89.5,81.1,74.8,98.0,Healthy,Low,Optimal Conditions
Wheat,20.49,38.82,65.13,11.16,6.62,86.5,33.8,62.8,86.6,Healthy,Low,Humidity Deviation
Wheat,18.04,62.42,65.09,18.5,7.07,72.6,13.1,67.5,98.0,Healthy,Low,Optimal Conditions
Wheat,15.0,29.35,40.93,22.0,5.83,103.0,73.6,32.2,68.9,At Risk,Moderate,Humidity Deviation
Wheat,16.46,67.54,76.41,12.01,5.77,97.9,79.4,102.0,98.0,Healthy,Low,Optimal Conditions
Wheat,16.64,66.58,51.66,28.07,7.92,74.5,50.6,75.1,98.0,Healthy,Low,Optimal Conditions
Wheat,31.88,90.9,215.42,49.38,7.31,120.4,88.0,117.4,5.0,High Risk,High,Rainfall Deviation
